257,113.28,352.32,80
258,24.48,352.32,80
259,142.56,58.08,72
260,157.92,176.16,88
261,131.04,303.84,88
262,106.56,286.56,88
263,147.84,243.36,88
264,195.84,276,88
265,195.84,266.4,88
266,195.84,256.32,88
267,195.84,242.4,88
268,195.84,232.32,88
269,204.96,231.36,88
270,214.56,231.36,88
271,225.6,231.36,88
272,230.4,231.36,88
273,244.32,231.36,88
274,241.44,242.88,88
275,230.88,242.4,88
276,241.92,252.96,88
277,206.4,243.84,88
278,206.88,254.88,88
279,216.48,263.04,88
280,224.64,261.6,88
281,245.28,271.68,88
282,243.36,280.8,88
283,232.32,281.76,88
284,221.76,281.28,88
285,207.36,281.76,88
286,130.56,37.44,95
287,162.24,37.44,95
288,110.4,41.28,95
289,106.56,54.24,95
290,179.52,37.92,95
291,110.88,57.12,95
292,172.32,55.2,95
293,169.44,46.56,95
294,119.04,56.64,95
295,178.08,56.64,95
296,132.48,68.64,95
297,177.6,64.32,95
298,132.96,78.72,95
299,121.44,117.6,95
300,148.8,109.92,95
301,138.24,212.64,95
302,121.44,210.24,95
303,135.84,178.08,95
304,132.96,168,95
305,132.96,144.48,95
306,148.8,125.76,95
307,148.8,141.6,95
308,154.08,166.56,95
309,163.68,180,95
310,171.36,186.24,95
311,198.24,186.24,95
312,170.4,204.48,95
313,168,197.28,95
314,132,342.72,95
315,132,293.76,95
316,114.72,338.4,95
317,108,339.36,95
318,89.28,320.16,95
319,103.2,300,95
320,129.6,300.48,95
321,104.16,283.2,95
322,36.48,277.92,95
323,155.52,273.6,95
324,156.48,285.12,95
325,156.48,294.72,95
326,168.96,316.32,95
327,167.52,304.32,95
328,191.52,317.76,95
329,202.56,317.28,95
330,216.48,317.76,95
331,217.44,327.36,95
332,202.56,327.84,95
333,193.44,327.36,95
334,188.16,336.96,95
335,168.48,336.96,95
336,165.6,330.72,95
337,145.44,311.04,95
338,158.88,303.84,95
339,163.2,324.96,95
340,130.08,324.48,95
341,119.52,324.48,95
342,104.16,323.04,95
343,104.16,313.92,95
344,104.64,354.72,95
345,21.12,354.72,95
346,18.72,309.6,95
347,129.12,49.44,110
348,114.72,63.36,110
349,107.52,63.36,110
350,107.04,55.68,110
351,136.8,45.6,110
352,118.08,60.96,110
353,111.84,45.6,110
354,133.44,84.48,110
355,144.48,46.08,110
356,133.44,110.88,110
357,160.8,45.6,110
358,168.96,46.08,110
359,180.96,38.88,110
360,169.44,30.24,110
361,181.44,55.68,110
362,171.84,57.6,110
363,146.4,92.16,110
364,146.4,111.36,110
365,132.96,214.56,110
366,132.96,190.08,110
367,123.36,157.44,110
368,128.64,146.88,110
369,133.44,131.04,110
370,146.88,156.48,110
371,153.6,135.84,110
372,156.96,144.48,110
373,156.48,155.52,110
374,153.12,158.4,110
375,172.8,216.48,110
376,162.24,205.44,110
377,132,340.32,110
378,78.72,343.68,110
379,132.48,298.08,110
380,63.84,255.36,110
381,63.84,295.68,110
382,50.4,274.56,110
383,63.84,271.2,110
384,78.72,317.28,110
385,84,294.24,110
386,78.72,276,110
387,80.64,269.28,110
388,146.88,259.68,110
389,147.84,274.08,110
390,156.96,276,110
391,147.36,292.32,110
392,172.8,347.04,110
393,161.76,336.96,110
394,124.32,324,110
395,127.68,356.16,110
396,19.68,356.16,110
397,221.76,187.2,102
398,213.6,183.84,102
399,210.72,176.16,102
400,203.04,198.72,102
401,214.08,206.4,102
402,216,319.2,102
403,216,331.2,102
404,207.84,312.96,102
405,224.64,307.68,102
406,120.96,36.96,125
407,115.68,46.56,125
408,115.68,36.96,125
409,115.68,27.36,125
410,115.68,20.16,125
411,115.68,13.44,125
412,132.48,37.44,125
413,126.24,24,125
414,136.8,69.6,125
415,141.6,24,125
416,128.16,69.12,125
417,128.16,84.96,125
418,168.48,24,125
419,137.28,84.96,125
420,175.2,24,125
421,185.76,26.4,125
422,175.2,36.96,125
423,150.72,98.88,125
424,151.2,72,125
425,139.68,158.88,125
426,122.88,157.44,125
427,113.76,123.84,125
428,137.76,124.32,125
429,127.2,129.12,125
430,150.72,112.8,125
431,167.52,135.84,125
432,168.48,186.24,125
433,134.4,329.76,125
434,125.28,268.8,125
435,118.56,318.72,125
436,94.08,300.48,125
437,98.88,279.84,125
438,134.4,279.36,125
439,51.36,270.72,125
440,152.16,253.92,125
441,151.68,264.48,125
442,151.68,273.12,125
443,124.32,302.88,125
444,112.8,335.52,125
445,24,335.52,125
446,135.36,67.68,140
447,149.76,48.48,140
448,112.32,18.24,140
449,147.36,96,140
450,147.84,194.4,140
451,134.88,187.2,140
452,156.48,190.08,140
453,153.6,168.48,140
454,141.6,168.48,140
455,132,168.48,140
456,123.84,170.4,140
457,148.32,154.56,140
458,133.44,154.56,140
459,124.32,155.04,140
460,123.84,146.4,140
461,133.44,146.4,140
462,148.32,146.4,140
463,149.28,120.48,140
464,143.04,132,140
465,127.2,117.6,140
466,149.76,106.56,140
467,162.24,149.28,140
468,157.92,139.68,140
469,160.32,128.16,140
470,161.76,110.88,140
471,128.16,168.48,140
472,176.16,181.92,140
473,166.08,162.24,140
474,156,301.92,140
475,148.8,331.68,140
476,135.84,331.68,140
477,128.64,324.48,140
478,128.64,317.28,140
479,128.64,303.84,140
480,128.64,289.92,140
481,128.64,281.28,140
482,136.8,278.4,140
483,144.96,294.72,140
484,128.64,262.08,140
485,122.4,259.68,140
486,130.56,253.44,140
487,144,252.96,140
488,138.24,260.64,140
489,163.68,257.76,140
490,164.64,276,140
491,164.64,283.2,140
492,164.64,295.68,140
493,173.76,312.48,140
494,176.64,321.6,140
495,176.16,328.8,140
496,176.16,339.36,140
497,97.44,305.76,140
498,34.08,322.56,140
