1,124.52,74.712,5
2,102.446,105.842,5
3,113.483,76.41,5
4,125.369,91.975,5
5,108.106,129.614,20
6,42.167,157.065,20
7,98.201,149.99,20
8,40.186,147.443,20
9,44.714,118.577,20
10,67.637,125.652,20
11,85.749,115.464,20
12,42.45,14.716,20
13,74.995,103.295,20
14,58.015,31.13,20
15,69.901,59.713,20
16,69.901,49.525,20
17,69.901,37.073,20
18,69.901,28.017,20
19,75.844,66.505,20
20,58.015,70.75,20
21,79.523,71.316,20
22,78.108,30.281,20
23,78.108,41.884,20
24,78.108,51.789,20
25,78.108,63.109,20
26,86.598,74.146,20
27,93.39,84.051,20
28,103.295,83.768,20
29,111.502,83.768,20
30,124.803,81.221,20
31,137.821,81.221,20
32,150.273,81.221,20
33,161.027,81.221,20
34,131.312,84.9,20
35,175.743,79.806,20
36,175.743,89.711,20
37,175.743,103.012,20
38,170.366,82.07,20
39,168.385,90.843,20
40,125.086,89.994,20
41,114.332,89.428,20
42,99.899,102.729,20
43,94.522,109.238,20
44,100.465,109.238,20
45,82.636,107.257,20
46,117.162,106.974,20
47,108.106,110.087,20
48,131.878,114.332,20
49,145.745,114.332,20
50,159.329,114.332,20
51,170.366,114.332,20
52,175.46,112.351,20
53,184.516,130.463,20
54,168.951,109.521,20
55,121.973,110.37,20
56,132.727,114.615,28
57,146.594,114.615,28
58,159.329,114.615,28
59,171.215,114.615,28
60,176.026,112.634,28
61,168.102,109.804,28
62,161.31,107.257,28
63,156.782,106.691,20
64,110.936,121.407,20
65,76.976,27.168,20
66,54.619,3.962,20
67,32.545,116.313,35
68,24.055,127.633,35
69,31.13,165.555,35
70,24.338,170.932,35
71,37.922,165.555,35
72,42.167,187.629,35
73,32.262,187.629,35
74,43.016,81.504,35
75,33.677,86.598,35
76,33.96,65.939,35
77,35.658,30.564,35
78,42.733,27.168,35
79,45.28,36.507,35
80,44.997,63.675,35
81,45.28,91.126,35
82,22.357,143.198,35
83,51.506,159.046,35
84,43.299,165.555,35
85,51.506,140.934,35
86,44.148,129.614,35
87,64.807,159.046,35
88,65.09,140.934,35
89,57.449,129.614,35
90,85.183,163.291,35
91,71.033,157.914,35
92,79.806,140.934,35
93,97.918,131.312,35
94,94.522,126.784,35
95,117.445,141.783,35
96,110.936,134.708,35
97,93.673,137.255,35
98,118.011,130.18,35
99,93.673,116.879,35
100,81.504,75.278,35
101,65.656,84.051,35
102,67.92,48.11,35
103,98.767,89.428,35
104,101.88,99.899,35
105,109.521,76.127,35
106,110.087,86.032,35
107,110.087,94.522,35
108,157.065,163.008,35
109,151.971,157.914,35
110,157.065,142.066,35
111,151.971,146.311,35
112,131.878,157.914,35
113,131.878,146.594,35
114,115.464,158.48,35
115,108.955,166.97,35
116,111.219,211.684,35
117,118.577,238.003,35
118,108.672,198.666,35
119,90.56,224.419,35
120,97.918,206.59,35
121,84.051,193.855,35
122,97.635,193.855,35
123,106.125,192.157,35
124,110.653,123.105,35
125,98.201,174.045,35
126,121.407,146.028,35
127,44.148,3.679,35
128,35.941,81.787,35
129,87.447,158.48,35
130,75.844,27.168,35
131,100.182,139.519,35
132,108.106,105.559,35
133,42.167,187.912,50
134,32.545,160.178,50
135,32.545,176.309,50
136,22.357,238.286,50
137,51.223,238.286,50
138,43.016,236.022,50
139,32.545,132.727,50
140,25.47,143.481,50
141,34.809,157.914,50
142,41.035,118.011,50
143,32.545,115.747,50
144,41.884,109.804,50
145,33.394,104.427,50
146,33.394,91.409,50
147,33.394,83.202,50
148,33.394,56.034,50
149,41.884,49.808,50
150,47.544,45.846,50
151,48.393,52.072,50
152,46.129,71.882,50
153,46.978,107.257,50
154,35.658,60.562,50
155,82.636,155.65,50
156,87.73,163.291,50
157,51.789,140.934,50
158,51.789,163.857,50
159,43.016,159.046,50
160,51.223,157.348,50
161,65.373,140.934,50
162,61.411,157.914,50
163,55.468,163.008,50
164,69.901,158.197,50
165,80.089,140.934,50
166,85.466,163.857,50
167,83.485,161.027,50
168,96.503,142.066,50
169,74.995,91.975,50
170,60.279,105.842,50
171,69.901,85.183,50
172,69.901,75.278,50
173,69.901,65.656,50
174,69.901,56.317,50
175,69.901,46.129,50
176,69.901,36.224,50
177,69.901,25.47,50
178,76.976,31.696,50
179,76.976,40.469,50
180,76.976,48.393,50
181,76.976,56.883,50
182,76.976,68.203,50
183,76.976,79.24,50
184,85.466,90.277,50
185,98.201,111.219,50
186,108.389,105.842,50
187,102.163,101.88,50
188,102.163,88.862,50
189,101.597,80.938,50
190,120.841,80.938,50
191,123.671,94.805,50
192,111.219,155.65,50
193,115.181,145.462,50
194,115.181,159.046,50
195,130.746,147.726,50
196,142.066,147.726,50
197,154.801,147.726,50
198,162.159,147.726,50
199,172.913,144.33,50
200,174.045,155.933,50
201,168.668,161.876,50
202,162.159,158.197,50
203,149.707,157.914,50
204,136.972,157.914,50
205,132.444,157.914,50
206,110.936,172.064,50
207,108.106,188.761,50
208,108.672,230.645,50
209,108.389,241.965,50
210,98.484,188.478,50
211,98.484,206.024,50
212,98.484,223.287,50
213,89.994,222.438,50
214,89.994,232.909,50
215,92.541,233.475,50
216,98.484,241.399,50
217,75.561,27.168,50
218,40.469,63.958,65
219,32.828,89.994,65
220,32.828,55.468,65
