2617,215.471328,116.406988,50
2619,215.471328,127.054488,50
2620,193.69932,126.117508,50
2620a,187.072316,140.785504,50
2620b,197.004304,154.499484,50
2620c,207.651804,154.499484,50
2621,215.709832,140.069992,50
2900,101.415308,97.002984,50
2901,93.374316,80.205488,50
2902,80.358812,80.205488,50
2904,218.299304,40.937508,50
2905,215.709832,146.696996,50
3001,103.8616,50.2512,65
3001a,74.9512,94.7872,65
3002,121.6,49.8256,65
3002b,75.1488,89.3,65
3003,74.7384,80.2256,65
3009,97.888,78.9488,65
3101,97.1128,25.9616,65
3102,92.2488,34.6256,65
3103,84.0256,26.1744,65
3104,80.6512,34.6256,65
3105,73.4616,26.1744,65
3106,47.7128,21.5384,65
3107,50.0384,13.3,65
3108,38.2128,21.7512,65
3109,36.9512,13.5128,65
3110,27.4512,21.7512,65
3111,25.1256,13.5128,65
3113,14.7744,14.1512,65
3115,15.4128,29.3512,65
3117,15.2,44.3384,65
3119,14.9872,54.4616,65
3121,25.1256,57.2128,65
3122,31.0384,48.7616,65
3123,37.1488,56.7872,65
3124,43.2744,48.5488,65
3125,49.1872,56.7872,65
3126,51.0872,48.5488,65
3127,63.1256,56.7872,65
3128,61.2256,48.7616,65
3129,78.3256,61.4384,65
3201,132.5744,25.7488,65
3202,130.8872,34.4128,65
3203,148.2,25.7488,65
3205,164.6616,25.7488,65
3206,154.7512,35.8872,65
3207,176.0616,12.66616,65
3208,197.6,20.4744,65
3209,187.6744,12.6616,65
3211,199.5,12.8744,65
3213,211.1128,12.4488,65
3215,211.5384,23.0128,65
3216,202.2512,40.5384,65
3217,212.1616,63.7488,65
3218,202.2512,52.5616,65
3220,202.2512,63.1256,65
3305,67.1384,80.8488,65
3400,143.1384,81.4872,65
3401,126.2512,102.1744,65
3402,137.4384,102.1744,65
3403,144.6128,102.1744,65
3501,92.2488,116.1128,65
3503,80.0128,116.1128,65
3507,62.7,116.1128,65
3508,57,124.7616,65
3509,52.7744,116.1128,65
3511,42.2256,116.1128,65
3513,36.7384,115.4744,65
3515,36.7384,127.5128,65
3517,36.7384,138.2744,65
3519,37.3616,152,65
3521,52.5616,152,65
3523,65.4512,152,65
3525,75.7872,152,65
3526,81.4872,144.6128,65
3526a,88.8744,129.4128,65
3526b,88.8744,139.1256,65
3527,85.7128,152,65
3529,96.4744,152,65
3531,106.6128,152,65
3601,123.5,152,65
3602,139.1256,144.6128,65
3602a,111.2488,130.2488,65
3602b,116.7512,144.6128,65
3602c,163.4,144.6128,65
3603,139.9616,152,65
3605,156.6512,152,65
3606,167.2,152,65
3609,177.3384,152,65
3611,187.4616,152,65
3612,189.1488,144.6128,65
3612a,183.6616,139.3384,65
3612b,183.8744,128.9872,65
3612c,210.6872,137.8488,65
3612d,210.6872,121.8128,65
3612e,210.6872,111.4616,65
3612f,211.2648,102.6,65
3613,197.1744,152,65
3615,207.9512,151.7872,65
3900,101.5512,96.0488,65
3901,91.8384,79.3744,65
3902,79.5872,79.1616,65
3903,137.2256,80.4384,65
3904,211.5384,34.6256,65
3905,210.6872,145.4488,65
4001,93.443784,117.831,80
4002,93.443784,109.92492,80
4003,93.443784,98.826,80
4101,119.746704,36.124704,80
4102,124.794432,45.612,80
4103,101.045784,36.428784,80
4105,87.027696,36.428784,80
4106,57.015,26.607,80
4107,60.816,16.481136,80
4108,43.392216,26.607,80
4109,46.554648,16.481136,80
4111,31.046568,16.481136,80
4113,21.224784,23.11008,80
4115,20.920704,36.732864,80
4117,21.528864,50.355648,80
4119,21.224784,63.674352,80
4121,30.71208,70.333704,80
4122,47.193216,59.873352,80
4124,61.758648,60.177432,80
4125,60.816,69.999216,80
4126,77.297136,60.177432,80
4127,77.935704,69.999216,80
4128,92.166648,59.630088,80
4129,110.867568,70.333704,80
4130,106.428,59.873352,80
4201,149.820216,30.408,80
4207,218.238216,15.50808,80
4208,222.039216,25.664352,80
4209,232.803648,15.50808,80
4210,234.384864,208.416432,80
4211,248.007648,15.50808,80
4212,247.065,25.329864,80
4213,261.96492,16.785216,80
4215,261.96492,25.968432,80
4217,261.96492,41.172432,80
4219,262.57308,79.182432,80
4221,247.065,69.056568,80
4222,241.378704,57.31908,80
4223,232.499568,69.056568,80
4224,222.039216,57.653568,80
4225,217.934136,69.360648,80
4227,198.594648,73.161648,80
4228,171.683568,59.538864,80
4228a,182.448,35.486136,80
4228b,194.489568,35.486136,80
4229,180.228216,73.161648,80
4231,161.861784,73.161648,80
4303,161.861784,73.161648,80
4305,34.209,97.548864,80
4306,122.909136,97.883352,80
4307,74.134704,125.12892,80
4501,138.417216,143.495352,80
4502,139.998432,153.955704,80
4502a,127.652784,177.369864,80
4503,121.93608,143.495352,80
4504,107.066568,153.955704,80
4505,111.810216,143.495352,80
4506,91.862568,153.955704,80
4507,97.548864,143.495352,80
4508,73.161648,153.955704,80
4509,77.297136,143.799432,80
4511,63.035784,143.799432,80
4513,48.774432,143.799432,80
4515,45.91608,151.401432,80
4517,45.91608,170.406432,80
4519,45.91608,185.610432,80
4521,57.653568,187.830216,80
4522,73.496136,177.369864,80
4523,67.779432,187.830216,80
4524,92.166648,177.369864,80
4525,81.098136,187.830216,80
4526,107.066568,177.369864,80
4527,95.967648,187.830216,80
4529,108.009216,187.830216,80
4531,118.773648,187.830216,80
4533,132.73092,187.830216,80
4601,175.484568,143.799432,80
4602,175.15008,153.317136,80
4603,189.107352,143.799432,80
4604,201.14892,153.317136,80
4605,210.332136,143.799432,80
4606,215.379864,152.982648,80
4607,224.259,143.799432,80
4609,236.939136,143.799432,80
4611,248.980704,143.799432,80
4613,263.546136,126.071568,80
4615,263.211648,140.94108,80
4617,263.546136,155.53692,80
4619,263.546136,168.825216,80
4621,257.525352,187.526136,80
4622,245.787864,178.34292,80
4623,245.483784,187.526136,80
4625,230.583864,187.830216,80
4626,229.975704,178.34292,80
4627,218.572704,187.526136,80
4629,208.112352,187.830216,80
4631,193.851,187.830216,80
4632,186.249,178.647,80
4900,128.595432,116.553864,80
4901,114.668568,97.883352,80
4902,98.826,97.883352,80
4904,262.57308,69.695136,80
4905,263.546136,178.647,80
a100,93.7616499,34.5519343,20
a100a,82.257272,34.5519343,20
a101,83.6734939,54.9610499,20
a103,73.5659376,44.4654876,20
a105,91.3366124,82.0438687,20
a106,80.8410501,98.4177219,20
a107,80.6276468,103.4617999,20
a305,55.1744532,44.8728939,20
a400b,92.345428,117.0032093,20
a400c,149.7509157,118.0120249,20
a400d,112.7739439,134.1918751,20
a401,104.6840188,66.8922344,20
a402,103.597602,75.5835688,20
a403,138.0331345,67.707047,20
a404,119.6416501,75.7775718,20
a406,143.6786218,80.6276468,20
a407,179.8601813,66.8922344,20
a408,162.2835095,69.7246782,20
a408a,187.3292968,69.7246782,20
a409,187.3292968,81.0350531,20
a410,143.6786218,105.4988314,20
a411,187.3292968,91.1426094,20
a413,187.1352938,104.0826095,20
a417,176.4263282,117.2166126,20
a421,166.5127749,117.0032093,20
a423,156.4246189,117.0032093,20
a427,133.9784718,117.0032093,20
a428,113.9767625,109.9415001,20
a431,121.8532843,116.8092063,20
a432,103.4617999,109.9415001,20
a502,68.5024593,109.9415001,20
a503,61.2273468,82.8586813,20
a504,41.8270468,89.9203905,20
a505,51.9346031,83.0526843,20
a507,41.2256375,82.8586813,20
a513,28.906447,90.9486064,20
a519,28.906447,108.7192812,20
a521,44.0580813,117.0032093,20
a525,54.5730439,117.0032093,20
a527,64.2731939,116.8092063,20
a529,74.1673469,117.0032093,20
a900,78.0086063,62.4495657,20
a901,70.5200905,46.2697155,20
a902,57.5994907,46.4831188,20
a905,187.3292968,114.1707655,20
b101,78.74496,11.78496,5
b102,93.20832,11.36832,5
b103,54.3616,11.16992,5
b104,52.41728,11.16992,5
b105,1.64672,11.98336,5
b500a,114.49664,101.8784,5
b504,18.60992,75.64992,5
b506,24.6016,67.79328,5
b509,17.36,49.4016,5
b510,62.61504,67.79328,5
b511,75.01504,34.9184,5
b512,85.76832,67.99168,5
b519,147.56992,35.13664,5
b520,176.91328,67.57504,5
b522,190.7616,91.9584,5
b524,193.85664,72.33664,5
b526,183.3216,51.04832,5
b528,183.3216,42.57664,5
b900,61.8016,33.27168,5
b901,71.30496,11.56672,5
b902,57.87328,11.78496,5
b904,194.68992,83.70496,5
